Epoch: [0][12000/17702]	Batch Time 0.152 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.3603 (3.9653)	Top-5 Accuracy 76.471 (66.100)
Epoch: [0][12100/17702]	Batch Time 0.158 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6052 (3.9624)	Top-5 Accuracy 69.003 (66.137)
Epoch: [0][12200/17702]	Batch Time 0.160 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6568 (3.9599)	Top-5 Accuracy 69.748 (66.168)
Epoch: [0][12300/17702]	Batch Time 0.154 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.7464 (3.9572)	Top-5 Accuracy 67.302 (66.203)
Epoch: [0][12400/17702]	Batch Time 0.160 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5370 (3.9544)	Top-5 Accuracy 71.543 (66.239)
Epoch: [0][12500/17702]	Batch Time 0.157 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.7163 (3.9518)	Top-5 Accuracy 69.648 (66.272)
Epoch: [0][12600/17702]	Batch Time 0.160 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5752 (3.9489)	Top-5 Accuracy 71.925 (66.307)
Epoch: [0][12700/17702]	Batch Time 0.157 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.9217 (3.9463)	Top-5 Accuracy 67.568 (66.342)
Epoch: [0][12800/17702]	Batch Time 0.154 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6570 (3.9439)	Top-5 Accuracy 69.126 (66.374)
Epoch: [0][12900/17702]	Batch Time 0.159 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6049 (3.9413)	Top-5 Accuracy 69.421 (66.407)
Epoch: [0][13000/17702]	Batch Time 0.156 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5248 (3.9384)	Top-5 Accuracy 72.500 (66.446)
Epoch: [0][13100/17702]	Batch Time 0.155 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.7477 (3.9359)	Top-5 Accuracy 69.482 (66.479)
Epoch: [0][13200/17702]	Batch Time 0.155 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.9074 (3.9334)	Top-5 Accuracy 70.141 (66.509)
Epoch: [0][13300/17702]	Batch Time 0.150 (0.157)	Data Load Time 0.000 (0.000)	Loss 4.1177 (3.9309)	Top-5 Accuracy 67.241 (66.542)
Epoch: [0][13400/17702]	Batch Time 0.150 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.8575 (3.9287)	Top-5 Accuracy 66.856 (66.570)
Epoch: [0][13500/17702]	Batch Time 0.156 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.4432 (3.9262)	Top-5 Accuracy 71.774 (66.604)
Epoch: [0][13600/17702]	Batch Time 0.162 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6385 (3.9238)	Top-5 Accuracy 71.389 (66.636)
Epoch: [0][13700/17702]	Batch Time 0.155 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.7028 (3.9215)	Top-5 Accuracy 69.318 (66.665)
Epoch: [0][13800/17702]	Batch Time 0.154 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6659 (3.9191)	Top-5 Accuracy 69.274 (66.693)
Epoch: [0][13900/17702]	Batch Time 0.159 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6204 (3.9169)	Top-5 Accuracy 71.244 (66.722)
Epoch: [0][14000/17702]	Batch Time 0.154 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.4872 (3.9148)	Top-5 Accuracy 69.505 (66.751)
Epoch: [0][14100/17702]	Batch Time 0.151 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.4019 (3.9125)	Top-5 Accuracy 72.384 (66.779)
Epoch: [0][14200/17702]	Batch Time 0.157 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.4822 (3.9103)	Top-5 Accuracy 72.432 (66.806)
Epoch: [0][14300/17702]	Batch Time 0.154 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6551 (3.9081)	Top-5 Accuracy 71.347 (66.835)
Epoch: [0][14400/17702]	Batch Time 0.150 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.3363 (3.9062)	Top-5 Accuracy 74.269 (66.860)
Epoch: [0][14500/17702]	Batch Time 0.155 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6319 (3.9040)	Top-5 Accuracy 70.137 (66.887)
Epoch: [0][14600/17702]	Batch Time 0.149 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.3047 (3.9018)	Top-5 Accuracy 73.547 (66.915)
Epoch: [0][14700/17702]	Batch Time 0.153 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.9568 (3.8998)	Top-5 Accuracy 66.396 (66.938)
Epoch: [0][14800/17702]	Batch Time 0.154 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.2507 (3.8977)	Top-5 Accuracy 76.423 (66.966)
Epoch: [0][14900/17702]	Batch Time 0.155 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6424 (3.8956)	Top-5 Accuracy 73.278 (66.991)
Epoch: [0][15000/17702]	Batch Time 0.159 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.3677 (3.8933)	Top-5 Accuracy 73.387 (67.020)
Epoch: [0][15100/17702]	Batch Time 0.154 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.8430 (3.8911)	Top-5 Accuracy 66.301 (67.049)
Epoch: [0][15200/17702]	Batch Time 0.153 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5250 (3.8889)	Top-5 Accuracy 72.206 (67.077)
Epoch: [0][15300/17702]	Batch Time 0.151 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.1344 (3.8869)	Top-5 Accuracy 76.648 (67.101)
Epoch: [0][15400/17702]	Batch Time 0.147 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.2296 (3.8848)	Top-5 Accuracy 73.775 (67.127)
Epoch: [0][15500/17702]	Batch Time 0.154 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5672 (3.8827)	Top-5 Accuracy 72.703 (67.156)
Epoch: [0][15600/17702]	Batch Time 0.161 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.8672 (3.8807)	Top-5 Accuracy 71.053 (67.184)
Epoch: [0][15700/17702]	Batch Time 0.158 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6095 (3.8787)	Top-5 Accuracy 72.386 (67.208)
Epoch: [0][15800/17702]	Batch Time 0.157 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.4630 (3.8766)	Top-5 Accuracy 72.966 (67.235)
Epoch: [0][15900/17702]	Batch Time 0.177 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.4264 (3.8746)	Top-5 Accuracy 74.803 (67.262)
Epoch: [0][16000/17702]	Batch Time 0.190 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6084 (3.8726)	Top-5 Accuracy 70.984 (67.287)
Epoch: [0][16100/17702]	Batch Time 0.164 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.8931 (3.8708)	Top-5 Accuracy 65.885 (67.311)
Epoch: [0][16200/17702]	Batch Time 0.152 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.3832 (3.8688)	Top-5 Accuracy 72.207 (67.336)
Epoch: [0][16300/17702]	Batch Time 0.154 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6594 (3.8668)	Top-5 Accuracy 72.131 (67.361)
